0.0022658647818224	100
0.00236560514291727	101
0.00244020951269255	102
0.00249986310696177	103
0.00252748466470924	104
0.00250672177522518	105
0.00250236736185904	106
0.00247902546360019	107
0.00247482055798911	108
0.00249547131665687	109
0.00252529811379147	110
0.00257112224071758	111
0.00263251386263938	112
0.00271530378200424	113
0.00281323136156899	114
0.00280192483759253	115
0.00269966153313101	116
0.00257773795887901	117
0.00254084692031779	118
0.00259993986050553	119
0.00268908385946047	120
0.00281820249442476	121
0.00299938720508895	122
0.00337381068916908	123
0.00399077312889643	124
0.00460373623617591	125
0.00465892328626269	126
0.00412708682457302	127
0.00345602126598308	128
0.00310473410699859	129
0.00310047313597936	130
0.00333716260070983	131
0.00370141955744583	132
0.00419047811271876	133
0.00484051914325329	134
0.00577410163126043	135
0.00673966009038118	136
0.00709967476456734	137
0.00670187200528958	138
0.00613280811258981	139
0.00614181595483221	140
0.0067829986508794	141
0.0078799744266985	142
0.00924283105642367	143
0.0104077954838566	144
0.0109528820703385	145
0.0108529361360805	146
0.0106761245272518	147
0.0105985860677835	148
0.0104846050930191	149
0.0104908657302622	150
0.0107036152657136	151
0.0111032868719296	152
0.011566966485781	153
0.0120864872461475	154
0.0126044194866165	155
0.0129263844371397	156
0.0129518194439694	157
0.0129879255668166	158
0.0133036859455048	159
0.013983460330827	160
0.0148601364295642	161
0.0156873815267844	162
0.016573943825825	163
0.0175071899213832	164
0.0184038066169516	165
0.0191258356315479	166
0.0196251541565118	167
0.0196226685900839	168
0.0191733790976572	169
0.0183335753490118	170
0.0173497769437737	171
0.0163941233734257	172
0.0157914015473679	173
0.0156000129324208	174
0.0155893044394646	175
0.0155721484245714	176
0.0151952767510021	177
0.0143289353758335	178
0.0132957059690784	179
0.0121618391546981	180
0.0111466628093666	181
0.0103157921490861	182
0.00958843692071585	183
0.00904594803147811	184
0.00859348149925629	185
0.00825307102945247	186
0.00795433584637181	187
0.00753128496495819	188
0.00710429081650483	189
0.00662422141500494	190
0.00614101235064876	191
0.00568927466873286	192
0.00529363977190349	193
